x [mm];y [mm];z [mm];z-displacement [mm]
144.995;20.683;0;0
146.531;20.683;0;0
148.066;20.683;0;0
149.602;20.683;0;0
151.137;20.683;0;0
152.673;20.683;0;0
154.208;20.683;0;0
155.744;20.683;0;0
157.279;20.683;0;0
158.815;20.683;0;0
160.35;20.683;0;0
161.886;20.683;0;0
163.421;20.683;0;0
164.957;20.683;0;0
166.492;20.683;0;0
168.028;20.683;0;0
169.563;20.683;0;0
171.099;20.683;0;0
172.634;20.683;0;0
174.17;20.683;0;0
175.705;20.683;0;0
177.241;20.683;0;0
178.776;20.683;0;0
180.312;20.683;0;0
181.847;20.683;0;0
183.383;20.683;0;0
184.918;20.683;0;0
186.454;20.683;0;0
187.989;20.683;0;0
189.525;20.683;0;0
191.06;20.683;0;0
192.596;20.683;0;0
194.131;20.683;0;0
195.667;20.683;0;0
197.202;20.683;0;0
198.738;20.683;0;0
200.273;20.683;0;0
201.809;20.683;0;0
203.344;20.683;0;0
204.88;20.683;0;0
206.415;20.683;0;0
207.951;20.683;0;0
209.486;20.683;0;0
211.022;20.683;0;0
212.557;20.683;0;0
214.093;20.683;0;0
215.628;20.683;0;0
217.164;20.683;0;0
218.699;20.683;0;0
220.235;20.683;0;0
221.77;20.683;0;0
223.306;20.683;0;0
224.841;20.683;0;0
226.377;20.683;0;0
227.912;20.683;0;0
229.448;20.683;0;0
230.983;20.683;0;0
232.519;20.683;0;0
234.054;20.683;0;0
235.59;20.683;0;0
237.125;20.683;0;0
238.661;20.683;0;0
240.196;20.683;0;0
241.732;20.683;0;0
243.267;20.683;0;0
244.803;20.683;0;0
246.338;20.683;0;0
247.874;20.683;0;0
249.409;20.683;0;0
250.945;20.683;0;0
252.48;20.683;0;0
254.016;20.683;0;0
255.551;20.683;0;0
257.087;20.683;0;0
258.622;20.683;0;0
260.158;20.683;0;0
261.693;20.683;0;0
263.229;20.683;0;0
264.764;20.683;0;0
266.3;20.683;0;0
267.835;20.683;0;0
269.371;20.683;0;0
270.906;20.683;0;0
272.442;20.683;0;0
273.977;20.683;0;0
275.513;20.683;0;0
277.048;20.683;0;0
278.584;20.683;0;0
280.119;20.683;0;0
281.655;20.683;0;0
283.19;20.683;0;0
284.726;20.683;0;0
286.261;20.683;0;0
287.797;20.683;0;0
289.332;20.683;0;0
290.868;20.683;0;0
292.403;20.683;0;0
293.939;20.683;0;0
295.474;20.683;0;0
297.01;20.683;0;0
298.545;20.683;0;0
300.081;20.683;0;0
301.616;20.683;0;0
303.152;20.683;0;0
304.687;20.683;0;0
306.223;20.683;0;0
307.758;20.683;0;0
309.294;20.683;0;0
310.829;20.683;0;0
312.365;20.683;0;0
313.9;20.683;0;0
315.436;20.683;0;0
316.971;20.683;0;0
318.507;20.683;0;0
320.042;20.683;0;0
321.578;20.683;0;0
323.113;20.683;0;0
324.649;20.683;0;0
326.184;20.683;0;0
327.72;20.683;0;0
329.255;20.683;0;0
330.791;20.683;0;0
332.326;20.683;0;0
333.862;20.683;0;0
335.397;20.683;0;0
336.933;20.683;0;0
338.468;20.683;0;0
340.004;20.683;0;0
341.539;20.683;0;0
343.075;20.683;0;0
344.61;20.683;0;0
346.146;20.683;0;0
347.681;20.683;0;0
-258.841;19.1475;0;0
-257.305;19.1475;0;0
-255.77;19.1475;0;0
-254.234;19.1475;0;0
-252.699;19.1475;0;0
-251.163;19.1475;0;0
-249.628;19.1475;0;0
-248.092;19.1475;0;0
-246.557;19.1475;0;0
-245.021;19.1475;0;0
-243.486;19.1475;0;0
-241.95;19.1475;0;0
-240.415;19.1475;0;0
-238.879;19.1475;0;0
-237.344;19.1475;0;0
-235.808;19.1475;0;0
-234.273;19.1475;0;0
-232.737;19.1475;0;0
-231.202;19.1475;0;0
-229.666;19.1475;0;0
-228.131;19.1475;0;0
-226.595;19.1475;0;0
-225.06;19.1475;0;0
-223.524;19.1475;0;0
-221.989;19.1475;0;0
-220.453;19.1475;0;0
-218.918;19.1475;0;0
-217.382;19.1475;0;0
-215.847;19.1475;0;0
-214.311;19.1475;0;0
-212.776;19.1475;0;0
-211.24;19.1475;0;0
-209.705;19.1475;0;0
-208.169;19.1475;0;0
-206.634;19.1475;0;0
-205.098;19.1475;0;0
-203.563;19.1475;0;0
-202.027;19.1475;0;0
-200.492;19.1475;0;0
-198.956;19.1475;0;0
-197.421;19.1475;0;0
-195.885;19.1475;0;0
-194.35;19.1475;0;0
-192.814;19.1475;0;0
-191.279;19.1475;0;0
-189.743;19.1475;0;0
-188.208;19.1475;0;0
-186.672;19.1475;0;0
-185.137;19.1475;0;0
-183.601;19.1475;0;0
-182.066;19.1475;0;0
-180.53;19.1475;0;0
-178.995;19.1475;0;0
-177.459;19.1475;0;0
-175.924;19.1475;0;0
-174.388;19.1475;0;0
-172.853;19.1475;0;0
-171.317;19.1475;0;0
-169.782;19.1475;0;0
-168.246;19.1475;0;0
-166.711;19.1475;0;0
-165.175;19.1475;0;0
-163.64;19.1475;0;0
-162.104;19.1475;0;0
-160.569;19.1475;0;0
-159.033;19.1475;0;0
-157.498;19.1475;0;0
-155.962;19.1475;0;0
-154.427;19.1475;0;0
-152.891;19.1475;0;0
-151.356;19.1475;0;0
-149.821;19.1475;0;0
-148.285;19.1475;0;0
-146.75;19.1475;0;0
-145.214;19.1475;0;0
-143.679;19.1475;0;0
-142.143;19.1475;0;0
-140.608;19.1475;0;0
-139.072;19.1475;0;0
-137.537;19.1475;0;0
-136.001;19.1475;0;0
-134.466;19.1475;0;0
-132.93;19.1475;0;0
-131.395;19.1475;0;0
-129.859;19.1475;0;0
-128.324;19.1475;0;0
-126.788;19.1475;0;0
-125.253;19.1475;0;0
-123.717;19.1475;0;0
-122.182;19.1475;0;0
-120.646;19.1475;0;0
-119.111;19.1475;0;0
-117.575;19.1475;0;0
-116.04;19.1475;0;0
-114.504;19.1475;0;0
-112.969;19.1475;0;0
-111.433;19.1475;0;0
-109.898;19.1475;0;0
-108.362;19.1475;0;0
-106.827;19.1475;0;0
-105.291;19.1475;0;0
-103.756;19.1475;0;0
-102.22;19.1475;0;0
-100.685;19.1475;0;0
-99.149;19.1475;0;0
-97.6135;19.1475;0;0
-96.078;19.1475;0;0
-94.5425;19.1475;0;0
-93.007;19.1475;0;0
-91.4715;19.1475;0;0
-89.936;19.1475;0;0
-88.4005;19.1475;0;0
-86.865;19.1475;0;0
-85.3295;19.1475;0;0
-83.794;19.1475;0;0
-82.2585;19.1475;0;0
-80.723;19.1475;0;0
-79.1875;19.1475;0;0
-77.652;19.1475;0;0
-76.1165;19.1475;0;0
-74.581;19.1475;0;0
-73.0456;19.1475;0;0
-71.5101;19.1475;0;0
-69.9746;19.1475;0;0
-68.4391;19.1475;0;0
-66.9036;19.1475;0;0
-65.3681;19.1475;0;0
-63.8326;19.1475;0;0
-62.2971;19.1475;0;0
-60.7616;19.1475;0;0
-59.2261;19.1475;0;0
-57.6906;19.1475;0;0
-56.1551;19.1475;0;0
-54.6196;19.1475;0;0
-53.0841;19.1475;0;0
-51.5486;19.1475;0;0
-50.0131;19.1475;0;0
-48.4776;19.1475;0;0
-46.9421;19.1475;0;0
-45.4066;19.1475;0;0
-43.8711;19.1475;0;0
-42.3356;19.1475;0;0
-40.8001;19.1475;0;0
-39.2646;19.1475;0;0
-37.7291;19.1475;0;0
-36.1936;19.1475;0;0
-34.6581;19.1475;0;0
-33.1226;19.1475;0;0
-31.5871;19.1475;0;0
-30.0516;19.1475;0;0
-28.5161;19.1475;0;0
-26.9806;19.1475;0;0
-25.4451;19.1475;0;0
-23.9096;19.1475;0;0
-22.3741;19.1475;0;0
-20.8386;19.1475;0;0
-19.3031;19.1475;0;0
-17.7676;19.1475;0;0
-16.2321;19.1475;0;0
-14.6966;19.1475;0;0
-13.1611;19.1475;0;0
-11.6256;19.1475;0;0
-10.0901;19.1475;0;0
-8.55459;19.1475;0;0
-7.01909;19.1475;0;0
-5.48359;19.1475;0;0
-3.9481;19.1475;0;0
-2.4126;19.1475;0;0
-0.877097;19.1475;0;0
0.658402;19.1475;0;0
2.1939;19.1475;0;0
3.7294;19.1475;0;0
5.2649;19.1475;0;0
6.8004;19.1475;0;0
8.3359;19.1475;0;0
9.8714;19.1475;0;0
11.4069;19.1475;0;0
12.9424;19.1475;0;0
14.4779;19.1475;0;0
16.0134;19.1475;0;0
17.5489;19.1475;0;0
19.0844;19.1475;0;0
20.6199;19.1475;0;0
22.1554;19.1475;0;0
23.6909;19.1475;0;0
25.2264;19.1475;0;0
26.7619;19.1475;16.0031;4.59752
28.2974;19.1475;15.9904;4.60428
29.8329;19.1475;15.9922;4.60107
31.3684;19.1475;15.9874;4.59568
32.9039;19.1475;15.9814;4.5933
34.4394;19.1475;15.9665;4.59208
35.9749;19.1475;15.9604;4.59119
37.5104;19.1475;15.9632;4.59015
39.0459;19.1475;15.9658;4.58916
40.5814;19.1475;15.9658;4.58893
42.1169;19.1475;15.9642;4.59036
43.6524;19.1475;0;0
45.1879;19.1475;0;0
46.7234;19.1475;0;0
48.2589;19.1475;0;0
49.7944;19.1475;0;0
51.3299;19.1475;0;0
52.8654;19.1475;0;0
54.4009;19.1475;0;0
55.9364;19.1475;0;0
57.4719;19.1475;0;0
59.0074;19.1475;0;0
60.5429;19.1475;0;0
62.0784;19.1475;0;0
63.6139;19.1475;0;0
65.1494;19.1475;0;0
66.6849;19.1475;0;0
68.2204;19.1475;0;0
69.7559;19.1475;0;0
71.2914;19.1475;0;0
72.8269;19.1475;0;0
74.3624;19.1475;0;0
75.8979;19.1475;0;0
77.4334;19.1475;0;0
78.9689;19.1475;0;0
80.5043;19.1475;0;0
82.0398;19.1475;0;0
83.5753;19.1475;0;0
85.1108;19.1475;0;0
86.6463;19.1475;0;0
88.1818;19.1475;0;0
89.7173;19.1475;0;0
91.2528;19.1475;0;0
92.7883;19.1475;0;0
94.3238;19.1475;0;0
95.8593;19.1475;0;0
97.3948;19.1475;0;0
98.9303;19.1475;0;0
100.466;19.1475;0;0
102.001;19.1475;0;0
103.537;19.1475;0;0
105.072;19.1475;0;0
106.608;19.1475;0;0
108.143;19.1475;0;0
109.679;19.1475;0;0
111.214;19.1475;0;0
112.75;19.1475;0;0
114.285;19.1475;0;0
115.821;19.1475;0;0
117.356;19.1475;0;0
118.892;19.1475;0;0
120.427;19.1475;0;0
121.963;19.1475;0;0
123.498;19.1475;0;0
125.034;19.1475;0;0
126.569;19.1475;0;0
128.105;19.1475;0;0
129.64;19.1475;0;0
131.176;19.1475;0;0
132.711;19.1475;0;0
134.247;19.1475;0;0
135.782;19.1475;0;0
137.318;19.1475;0;0
138.853;19.1475;0;0
140.389;19.1475;0;0
141.924;19.1475;0;0
143.46;19.1475;0;0
144.995;19.1475;0;0
146.531;19.1475;0;0
148.066;19.1475;0;0
149.602;19.1475;0;0
151.137;19.1475;0;0
152.673;19.1475;0;0
154.208;19.1475;0;0
155.744;19.1475;0;0
157.279;19.1475;0;0
158.815;19.1475;0;0
160.35;19.1475;0;0
161.886;19.1475;0;0
163.421;19.1475;0;0
164.957;19.1475;0;0
166.492;19.1475;0;0
168.028;19.1475;0;0
169.563;19.1475;0;0
171.099;19.1475;0;0
172.634;19.1475;0;0
174.17;19.1475;0;0
175.705;19.1475;0;0
177.241;19.1475;0;0
178.776;19.1475;0;0
180.312;19.1475;0;0
181.847;19.1475;0;0
183.383;19.1475;0;0
184.918;19.1475;0;0
186.454;19.1475;0;0
187.989;19.1475;0;0
189.525;19.1475;0;0
191.06;19.1475;0;0
192.596;19.1475;0;0
194.131;19.1475;0;0
195.667;19.1475;0;0
197.202;19.1475;0;0
198.738;19.1475;0;0
200.273;19.1475;0;0
201.809;19.1475;0;0
203.344;19.1475;0;0
204.88;19.1475;0;0
206.415;19.1475;0;0
207.951;19.1475;0;0
209.486;19.1475;0;0
211.022;19.1475;0;0
212.557;19.1475;0;0
214.093;19.1475;0;0
215.628;19.1475;0;0
217.164;19.1475;0;0
218.699;19.1475;0;0
220.235;19.1475;0;0
221.77;19.1475;0;0
223.306;19.1475;0;0
224.841;19.1475;0;0
226.377;19.1475;0;0
227.912;19.1475;0;0
229.448;19.1475;0;0
230.983;19.1475;0;0
232.519;19.1475;0;0
234.054;19.1475;0;0
235.59;19.1475;0;0
237.125;19.1475;0;0
238.661;19.1475;0;0
240.196;19.1475;0;0
241.732;19.1475;0;0
243.267;19.1475;0;0
244.803;19.1475;0;0
246.338;19.1475;0;0
247.874;19.1475;0;0
249.409;19.1475;0;0
250.945;19.1475;0;0
252.48;19.1475;0;0
254.016;19.1475;0;0
255.551;19.1475;0;0
257.087;19.1475;0;0
258.622;19.1475;0;0
260.158;19.1475;0;0
261.693;19.1475;0;0
263.229;19.1475;0;0
264.764;19.1475;0;0
266.3;19.1475;0;0
267.835;19.1475;0;0
269.371;19.1475;0;0
270.906;19.1475;0;0
272.442;19.1475;0;0
273.977;19.1475;0;0
275.513;19.1475;0;0
277.048;19.1475;0;0
278.584;19.1475;0;0
280.119;19.1475;0;0
281.655;19.1475;0;0
283.19;19.1475;0;0
284.726;19.1475;0;0
286.261;19.1475;0;0
287.797;19.1475;0;0
289.332;19.1475;0;0
290.868;19.1475;0;0
292.403;19.1475;0;0
293.939;19.1475;0;0
295.474;19.1475;0;0
297.01;19.1475;0;0
298.545;19.1475;0;0
300.081;19.1475;0;0
301.616;19.1475;0;0
303.152;19.1475;0;0
304.687;19.1475;0;0
306.223;19.1475;0;0
307.758;19.1475;0;0
309.294;19.1475;0;0
310.829;19.1475;0;0
312.365;19.1475;0;0
313.9;19.1475;0;0
315.436;19.1475;0;0
316.971;19.1475;0;0
318.507;19.1475;0;0
320.042;19.1475;0;0
321.578;19.1475;0;0
323.113;19.1475;0;0
324.649;19.1475;0;0
326.184;19.1475;0;0
327.72;19.1475;0;0
329.255;19.1475;0;0
330.791;19.1475;0;0
332.326;19.1475;0;0
333.862;19.1475;0;0
335.397;19.1475;0;0
336.933;19.1475;0;0
338.468;19.1475;0;0
340.004;19.1475;0;0
341.539;19.1475;0;0
343.075;19.1475;0;0
344.61;19.1475;0;0
346.146;19.1475;0;0
347.681;19.1475;0;0
-258.841;17.612;0;0
-257.305;17.612;0;0
-255.77;17.612;0;0
-254.234;17.612;0;0
-252.699;17.612;0;0
-251.163;17.612;0;0
-249.628;17.612;0;0
-248.092;17.612;0;0
-246.557;17.612;0;0
-245.021;17.612;0;0
-243.486;17.612;0;0
-241.95;17.612;0;0
-240.415;17.612;0;0
-238.879;17.612;0;0
-237.344;17.612;0;0
-235.808;17.612;0;0
-234.273;17.612;0;0
-232.737;17.612;0;0
-231.202;17.612;0;0
-229.666;17.612;0;0
-228.131;17.612;0;0
-226.595;17.612;0;0
-225.06;17.612;0;0
-223.524;17.612;0;0
-221.989;17.612;0;0
-220.453;17.612;0;0
-218.918;17.612;0;0
-217.382;17.612;0;0
-215.847;17.612;0;0
-214.311;17.612;0;0
-212.776;17.612;0;0
-211.24;17.612;0;0
-209.705;17.612;0;0
-208.169;17.612;0;0
-206.634;17.612;0;0
-205.098;17.612;0;0
-203.563;17.612;0;0
-202.027;17.612;0;0
-200.492;17.612;0;0
-198.956;17.612;0;0
-197.421;17.612;0;0
-195.885;17.612;0;0
-194.35;17.612;0;0
-192.814;17.612;0;0
-191.279;17.612;0;0
-189.743;17.612;0;0
-188.208;17.612;0;0
-186.672;17.612;0;0
-185.137;17.612;0;0
-183.601;17.612;0;0
-182.066;17.612;0;0
-180.53;17.612;0;0
-178.995;17.612;0;0
-177.459;17.612;0;0
-175.924;17.612;0;0
-174.388;17.612;0;0
-172.853;17.612;0;0
-171.317;17.612;0;0
-169.782;17.612;0;0
-168.246;17.612;0;0
-166.711;17.612;0;0
-165.175;17.612;0;0
-163.64;17.612;0;0
-162.104;17.612;0;0
-160.569;17.612;0;0
-159.033;17.612;0;0
-157.498;17.612;0;0
-155.962;17.612;0;0
-154.427;17.612;0;0
-152.891;17.612;0;0
-151.356;17.612;0;0
-149.821;17.612;0;0
-148.285;17.612;0;0
-146.75;17.612;0;0
-145.214;17.612;0;0
-143.679;17.612;0;0
-142.143;17.612;0;0
-140.608;17.612;0;0
-139.072;17.612;0;0
-137.537;17.612;0;0
-136.001;17.612;0;0
-134.466;17.612;0;0
-132.93;17.612;0;0
-131.395;17.612;0;0
-129.859;17.612;0;0
-128.324;17.612;0;0
-126.788;17.612;0;0
-125.253;17.612;0;0
-123.717;17.612;0;0
-122.182;17.612;0;0
-120.646;17.612;0;0
-119.111;17.612;0;0
-117.575;17.612;0;0
-116.04;17.612;0;0
-114.504;17.612;0;0
-112.969;17.612;0;0
-111.433;17.612;0;0
-109.898;17.612;0;0
-108.362;17.612;0;0
-106.827;17.612;0;0
-105.291;17.612;0;0
-103.756;17.612;0;0
-102.22;17.612;0;0
-100.685;17.612;0;0
-99.149;17.612;0;0
-97.6135;17.612;0;0
-96.078;17.612;0;0
-94.5425;17.612;0;0
-93.007;17.612;0;0
-91.4715;17.612;0;0
-89.936;17.612;0;0
-88.4005;17.612;0;0
-86.865;17.612;0;0
-85.3295;17.612;0;0
-83.794;17.612;0;0
-82.2585;17.612;0;0
-80.723;17.612;0;0
-79.1875;17.612;0;0
-77.652;17.612;0;0
-76.1165;17.612;0;0
-74.581;17.612;0;0
-73.0456;17.612;0;0
-71.5101;17.612;0;0
-69.9746;17.612;0;0
-68.4391;17.612;0;0
-66.9036;17.612;0;0
-65.3681;17.612;0;0
-63.8326;17.612;0;0
-62.2971;17.612;0;0
-60.7616;17.612;0;0
-59.2261;17.612;0;0
-57.6906;17.612;0;0
-56.1551;17.612;0;0
-54.6196;17.612;0;0
-53.0841;17.612;0;0
-51.5486;17.612;0;0
-50.0131;17.612;0;0
-48.4776;17.612;0;0
-46.9421;17.612;0;0
-45.4066;17.612;0;0
-43.8711;17.612;0;0
-42.3356;17.612;0;0
-40.8001;17.612;0;0
-39.2646;17.612;0;0
-37.7291;17.612;0;0
-36.1936;17.612;0;0
-34.6581;17.612;0;0
-33.1226;17.612;0;0
-31.5871;17.612;0;0
-30.0516;17.612;0;0
-28.5161;17.612;0;0
-26.9806;17.612;0;0
-25.4451;17.612;0;0
-23.9096;17.612;0;0
-22.3741;17.612;0;0
-20.8386;17.612;0;0
-19.3031;17.612;0;0
-17.7676;17.612;0;0
-16.2321;17.612;0;0
-14.6966;17.612;0;0
-13.1611;17.612;0;0
-11.6256;17.612;0;0
-10.0901;17.612;0;0
-8.55459;17.612;0;0
-7.01909;17.612;0;0
-5.48359;17.612;0;0
-3.9481;17.612;0;0
-2.4126;17.612;0;0
-0.877097;17.612;0;0
0.658402;17.612;0;0
2.1939;17.612;0;0
3.7294;17.612;0;0
5.2649;17.612;0;0
6.8004;17.612;0;0
8.3359;17.612;0;0
9.8714;17.612;0;0
11.4069;17.612;0;0
12.9424;17.612;0;0
14.4779;17.612;0;0
16.0134;17.612;0;0
17.5489;17.612;0;0
19.0844;17.612;0;0
20.6199;17.612;0;0
22.1554;17.612;0;0
23.6909;17.612;0;0
25.2264;17.612;0;0
26.7619;17.612;15.8649;4.54094
28.2974;17.612;15.853;4.54884
29.8329;17.612;15.8595;4.54609
31.3684;17.612;15.8549;4.54144
32.9039;17.612;15.8493;4.53924
34.4394;17.612;15.8359;4.53783
35.9749;17.612;15.8282;4.53629
37.5104;17.612;15.8287;4.53547
39.0459;17.612;15.8308;4.53433
40.5814;17.612;15.8337;4.53375
42.1169;17.612;15.836;4.53402
43.6524;17.612;0;0
45.1879;17.612;0;0
46.7234;17.612;0;0
48.2589;17.612;0;0
49.7944;17.612;0;0
51.3299;17.612;0;0
52.8654;17.612;0;0
54.4009;17.612;0;0
55.9364;17.612;0;0
57.4719;17.612;0;0
59.0074;17.612;0;0
60.5429;17.612;0;0
62.0784;17.612;0;0
63.6139;17.612;0;0
65.1494;17.612;0;0
66.6849;17.612;0;0
68.2204;17.612;0;0
69.7559;17.612;0;0
71.2914;17.612;0;0
72.8269;17.612;0;0
74.3624;17.612;0;0
75.8979;17.612;0;0
77.4334;17.612;0;0
78.9689;17.612;0;0
80.5043;17.612;0;0
